,casi_testati,codice_regione,data,deceduti,denominazione_regione,dimessi_guariti,isolamento_domiciliare,lat,long,note_en,note_it,nuovi_positivi,ricoverati_con_sintomi,stato,tamponi,terapia_intensiva,totale_casi,totale_ospedalizzati,totale_positivi,variazione_totale_positivi
0,,13,2020-02-24T18:00:00,0,Abruzzo,0,0,42.35122196,13.39843823,,,0,0,ITA,5,0,0,0,0,0
1,,17,2020-02-24T18:00:00,0,Basilicata,0,0,40.63947052,15.80514834,,,0,0,ITA,0,0,0,0,0,0
2,,4,2020-02-24T18:00:00,0,P.A. Bolzano,0,0,46.49933453,11.35662422,,,0,0,ITA,1,0,0,0,0,0
3,,18,2020-02-24T18:00:00,0,Calabria,0,0,38.90597598,16.59440194,,,0,0,ITA,1,0,0,0,0,0
4,,15,2020-02-24T18:00:00,0,Campania,0,0,40.83956555,14.25084984,,,0,0,ITA,10,0,0,0,0,0
5,,8,2020-02-24T18:00:00,0,Emilia-Romagna,0,6,44.49436681,11.3417208,,,18,10,ITA,148,2,18,12,18,0
6,,6,2020-02-24T18:00:00,0,Friuli Venezia Giulia,0,0,45.6494354,13.76813649,,,0,0,ITA,58,0,0,0,0,0
7,,12,2020-02-24T18:00:00,0,Lazio,1,0,41.89277044,12.48366722,,,2,1,ITA,124,1,3,2,2,0
8,,7,2020-02-24T18:00:00,0,Liguria,0,0,44.41149315,8.9326992,,,0,0,ITA,1,0,0,0,0,0
9,,3,2020-02-24T18:00:00,6,Lombardia,0,71,45.46679409,9.190347404,,,166,76,ITA,1463,19,172,95,166,0
10,,11,2020-02-24T18:00:00,0,Marche,0,0,43.61675973,13.5188753,,,0,0,ITA,16,0,0,0,0,0
11,,14,2020-02-24T18:00:00,0,Molise,0,0,41.55774754,14.65916051,,,0,0,ITA,0,0,0,0,0,0
12,,1,2020-02-24T18:00:00,0,Piemonte,0,1,45.0732745,7.680687483,,,3,2,ITA,141,0,3,2,3,0
13,,16,2020-02-24T18:00:00,0,Puglia,0,0,41.12559576,16.86736689,,,0,0,ITA,0,0,0,0,0,0
14,,20,2020-02-24T18:00:00,0,Sardegna,0,0,39.21531192,9.110616306,,,0,0,ITA,1,0,0,0,0,0
15,,19,2020-02-24T18:00:00,0,Sicilia,0,0,38.11569725,13.3623567,,,0,0,ITA,5,0,0,0,0,0
16,,9,2020-02-24T18:00:00,0,Toscana,0,0,43.76923077,11.25588885,,,0,0,ITA,140,0,0,0,0,0
17,,4,2020-02-24T18:00:00,0,P.A. Trento,0,0,46.06893511,11.12123097,,,0,0,ITA,3,0,0,0,0,0
18,,10,2020-02-24T18:00:00,0,Umbria,0,0,43.10675841,12.38824698,,,0,0,ITA,0,0,0,0,0,0
19,,2,2020-02-24T18:00:00,0,Valle d'Aosta,0,0,45.73750286,7.320149366,,,0,0,ITA,7,0,0,0,0,0
20,,5,2020-02-24T18:00:00,1,Veneto,0,16,45.43490485,12.33845213,,,32,12,ITA,2200,4,33,16,32,0
21,,13,2020-02-25T18:00:00,0,Abruzzo,0,0,42.35122196,13.39843823,,,0,0,ITA,5,0,0,0,0,0
22,,17,2020-02-25T18:00:00,0,Basilicata,0,0,40.63947052,15.80514834,,,0,0,ITA,0,0,0,0,0,0
23,,4,2020-02-25T18:00:00,0,P.A. Bolzano,0,0,46.49933453,11.35662422,,,1,1,ITA,1,0,1,1,1,1
24,,18,2020-02-25T18:00:00,0,Calabria,0,0,38.90597598,16.59440194,,,0,0,ITA,2,0,0,0,0,0
25,,15,2020-02-25T18:00:00,0,Campania,0,0,40.83956555,14.25084984,,,0,0,ITA,10,0,0,0,0,0
26,,8,2020-02-25T18:00:00,0,Emilia-Romagna,0,9,44.49436681,11.3417208,,,8,15,ITA,391,2,26,17,26,8
27,,6,2020-02-25T18:00:00,0,Friuli Venezia Giulia,0,0,45.6494354,13.76813649,,,0,0,ITA,89,0,0,0,0,0
28,,12,2020-02-25T18:00:00,0,Lazio,1,0,41.89277044,12.48366722,,,0,1,ITA,124,1,3,2,2,0
29,,7,2020-02-25T18:00:00,0,Liguria,0,0,44.41149315,8.9326992,,,1,1,ITA,39,0,1,1,1,1
30,,3,2020-02-25T18:00:00,9,Lombardia,0,127,45.46679409,9.190347404,,,68,79,ITA,3700,25,240,104,231,65
31,,11,2020-02-25T18:00:00,0,Marche,0,0,43.61675973,13.5188753,,,0,0,ITA,21,0,0,0,0,0
32,,14,2020-02-25T18:00:00,0,Molise,0,0,41.55774754,14.65916051,,,0,0,ITA,0,0,0,0,0,0
33,,1,2020-02-25T18:00:00,0,Piemonte,0,1,45.0732745,7.680687483,,,0,2,ITA,141,0,3,2,3,0
34,,16,2020-02-25T18:00:00,0,Puglia,0,0,41.12559576,16.86736689,,,0,0,ITA,0,0,0,0,0,0
35,,20,2020-02-25T18:00:00,0,Sardegna,0,0,39.21531192,9.110616306,,,0,0,ITA,1,0,0,0,0,0
36,,19,2020-02-25T18:00:00,0,Sicilia,0,2,38.11569725,13.3623567,,,3,1,ITA,5,0,3,1,3,3
37,,9,2020-02-25T18:00:00,0,Toscana,0,0,43.76923077,11.25588885,,,2,2,ITA,296,0,2,2,2,2
38,,4,2020-02-25T18:00:00,0,P.A. Trento,0,0,46.06893511,11.12123097,,,0,0,ITA,3,0,0,0,0,0
39,,10,2020-02-25T18:00:00,0,Umbria,0,0,43.10675841,12.38824698,,,0,0,ITA,8,0,0,0,0,0
40,,2,2020-02-25T18:00:00,0,Valle d'Aosta,0,0,45.73750286,7.320149366,,,0,0,ITA,7,0,0,0,0,0
41,,5,2020-02-25T18:00:00,1,Veneto,0,23,45.43490485,12.33845213,,,10,12,ITA,3780,7,43,19,42,10
42,,13,2020-02-26T18:00:00,0,Abruzzo,0,0,42.35122196,13.39843823,,,0,0,ITA,13,0,0,0,0,0
43,,17,2020-02-26T18:00:00,0,Basilicata,0,0,40.63947052,15.80514834,,,0,0,ITA,0,0,0,0,0,0
44,,4,2020-02-26T18:00:00,0,P.A. Bolzano,0,0,46.49933453,11.35662422,,,0,1,ITA,1,0,1,1,1,0
45,,18,2020-02-26T18:00:00,0,Calabria,0,0,38.90597598,16.59440194,,,0,0,ITA,3,0,0,0,0,0
46,,15,2020-02-26T18:00:00,0,Campania,0,0,40.83956555,14.25084984,,,0,0,ITA,10,0,0,0,0,0
47,,8,2020-02-26T18:00:00,1,Emilia-Romagna,0,23,44.49436681,11.3417208,,,21,20,ITA,577,3,47,23,46,20
48,,6,2020-02-26T18:00:00,0,Friuli Venezia Giulia,0,0,45.6494354,13.76813649,,,0,0,ITA,114,0,0,0,0,0
49,,12,2020-02-26T18:00:00,0,Lazio,3,0,41.89277044,12.48366722,,,0,0,ITA,124,0,3,0,0,-2
50,,7,2020-02-26T18:00:00,0,Liguria,0,5,44.41149315,8.9326992,,,10,6,ITA,66,0,11,6,11,10
51,,3,2020-02-26T18:00:00,9,Lombardia,0,145,45.46679409,9.190347404,,,18,79,ITA,3208,25,258,104,249,18
52,,11,2020-02-26T18:00:00,0,Marche,0,0,43.61675973,13.5188753,,,1,1,ITA,28,0,1,1,1,1
53,,14,2020-02-26T18:00:00,0,Molise,0,0,41.55774754,14.65916051,,,0,0,ITA,0,0,0,0,0,0
54,,1,2020-02-26T18:00:00,0,Piemonte,0,1,45.0732745,7.680687483,,,0,2,ITA,156,0,3,2,3,0
55,,16,2020-02-26T18:00:00,0,Puglia,0,0,41.12559576,16.86736689,,,0,0,ITA,0,0,0,0,0,0
56,,20,2020-02-26T18:00:00,0,Sardegna,0,0,39.21531192,9.110616306,,,0,0,ITA,1,0,0,0,0,0
57,,19,2020-02-26T18:00:00,0,Sicilia,0,2,38.11569725,13.3623567,,,0,1,ITA,5,0,3,1,3,0
58,,9,2020-02-26T18:00:00,0,Toscana,0,0,43.76923077,11.25588885,,,0,2,ITA,363,0,2,2,2,0
59,,4,2020-02-26T18:00:00,0,P.A. Trento,0,0,46.06893511,11.12123097,,,0,0,ITA,3,0,0,0,0,0
60,,10,2020-02-26T18:00:00,0,Umbria,0,0,43.10675841,12.38824698,,,0,0,ITA,8,0,0,0,0,0
61,,2,2020-02-26T18:00:00,0,Valle d'Aosta,0,0,45.73750286,7.320149366,,,0,0,ITA,7,0,0,0,0,0
62,,5,2020-02-26T18:00:00,2,Veneto,0,45,45.43490485,12.33845213,,,28,16,ITA,4900,8,71,24,69,27
63,,13,2020-02-27T18:00:00,0,Abruzzo,0,0,42.35122196,13.39843823,,,1,1,ITA,33,0,1,1,1,1
64,,17,2020-02-27T18:00:00,0,Basilicata,0,0,40.63947052,15.80514834,,,0,0,ITA,0,0,0,0,0,0
65,,4,2020-02-27T18:00:00,0,P.A. Bolzano,0,0,46.49933453,11.35662422,,,0,1,ITA,2,0,1,1,1,0
66,,18,2020-02-27T18:00:00,0,Calabria,0,0,38.90597598,16.59440194,,,0,0,ITA,14,0,0,0,0,0
67,,15,2020-02-27T18:00:00,0,Campania,0,1,40.83956555,14.25084984,,,3,2,ITA,10,0,3,2,3,3
68,,8,2020-02-27T18:00:00,1,Emilia-Romagna,0,54,44.49436681,11.3417208,,,50,36,ITA,1033,6,97,42,96,50
69,,6,2020-02-27T18:00:00,0,Friuli Venezia Giulia,0,0,45.6494354,13.76813649,,,0,0,ITA,141,0,0,0,0,0
70,,12,2020-02-27T18:00:00,0,Lazio,3,0,41.89277044,12.48366722,,,0,0,ITA,552,0,3,0,0,0
71,,7,2020-02-27T18:00:00,0,Liguria,0,10,44.41149315,8.9326992,,,8,9,ITA,78,0,19,9,19,8
72,,3,2020-02-27T18:00:00,14,Lombardia,40,136,45.46679409,9.190347404,,,145,172,ITA,3320,41,403,213,349,100
73,,11,2020-02-27T18:00:00,0,Marche,0,0,43.61675973,13.5188753,,,2,2,ITA,46,1,3,3,3,2
74,,14,2020-02-27T18:00:00,0,Molise,0,0,41.55774754,14.65916051,,,0,0,ITA,0,0,0,0,0,0
75,,1,2020-02-27T18:00:00,0,Piemonte,0,0,45.0732745,7.680687483,,,-1,2,ITA,156,0,2,2,2,-1
76,,16,2020-02-27T18:00:00,0,Puglia,0,0,41.12559576,16.86736689,,,1,1,ITA,0,0,1,1,1,1
77,,20,2020-02-27T18:00:00,0,Sardegna,0,0,39.21531192,9.110616306,,,0,0,ITA,1,0,0,0,0,0
78,,19,2020-02-27T18:00:00,0,Sicilia,2,1,38.11569725,13.3623567,,,1,1,ITA,5,0,4,1,2,-1
79,,9,2020-02-27T18:00:00,0,Toscana,0,0,43.76923077,11.25588885,,,0,2,ITA,410,0,2,2,2,0
80,,4,2020-02-27T18:00:00,0,P.A. Trento,0,0,46.06893511,11.12123097,,,0,0,ITA,32,0,0,0,0,0
81,,10,2020-02-27T18:00:00,0,Umbria,0,0,43.10675841,12.38824698,,,0,0,ITA,8,0,0,0,0,0
82,,2,2020-02-27T18:00:00,0,Valle d'Aosta,0,0,45.73750286,7.320149366,,,0,0,ITA,9,0,0,0,0,0
83,,5,2020-02-27T18:00:00,2,Veneto,0,82,45.43490485,12.33845213,,,40,19,ITA,6164,8,111,27,109,40
84,,13,2020-02-28T18:00:00,0,Abruzzo,0,0,42.35122196,13.39843823,,,0,1,ITA,33,0,1,1,1,0
85,,17,2020-02-28T18:00:00,0,Basilicata,0,0,40.63947052,15.80514834,,,0,0,ITA,0,0,0,0,0,0
86,,4,2020-02-28T18:00:00,0,P.A. Bolzano,0,0,46.49933453,11.35662422,,,0,1,ITA,2,0,1,1,1,0
87,,18,2020-02-28T18:00:00,0,Calabria,0,1,38.90597598,16.59440194,,,1,0,ITA,21,0,1,0,1,1
88,,15,2020-02-28T18:00:00,0,Campania,0,2,40.83956555,14.25084984,,,1,2,ITA,213,0,4,2,4,1
89,,8,2020-02-28T18:00:00,2,Emilia-Romagna,0,81,44.49436681,11.3417208,,,48,56,ITA,1277,6,145,62,143,47
90,,6,2020-02-28T18:00:00,0,Friuli Venezia Giulia,0,0,45.6494354,13.76813649,,,0,0,ITA,169,0,0,0,0,0
91,,12,2020-02-28T18:00:00,0,Lazio,3,0,41.89277044,12.48366722,,,0,0,ITA,611,0,3,0,0,0
92,,7,2020-02-28T18:00:00,0,Liguria,0,10,44.41149315,8.9326992,,,0,9,ITA,112,0,19,9,19,0
93,,3,2020-02-28T18:00:00,17,Lombardia,40,192,45.46679409,9.190347404,,,128,235,ITA,4835,47,531,282,474,125
94,,11,2020-02-28T18:00:00,0,Marche,0,1,43.61675973,13.5188753,,,3,3,ITA,47,2,6,5,6,3
95,,14,2020-02-28T18:00:00,0,Molise,0,0,41.55774754,14.65916051,,,0,0,ITA,0,0,0,0,0,0
96,,1,2020-02-28T18:00:00,0,Piemonte,0,4,45.0732745,7.680687483,,,9,7,ITA,227,0,11,7,11,9
97,,16,2020-02-28T18:00:00,0,Puglia,0,2,41.12559576,16.86736689,,,2,1,ITA,242,0,3,1,3,2
98,,20,2020-02-28T18:00:00,0,Sardegna,0,0,39.21531192,9.110616306,,,0,0,ITA,1,0,0,0,0,0
99,,19,2020-02-28T18:00:00,0,Sicilia,2,1,38.11569725,13.3623567,,,0,1,ITA,5,0,4,1,2,0
100,,9,2020-02-28T18:00:00,0,Toscana,1,2,43.76923077,11.25588885,,,6,5,ITA,437,0,8,5,7,5
101,,4,2020-02-28T18:00:00,0,P.A. Trento,0,0,46.06893511,11.12123097,,,0,0,ITA,32,0,0,0,0,0
102,,10,2020-02-28T18:00:00,0,Umbria,0,0,43.10675841,12.38824698,,,0,0,ITA,8,0,0,0,0,0
103,,2,2020-02-28T18:00:00,0,Valle d'Aosta,0,0,45.73750286,7.320149366,,,0,0,ITA,9,0,0,0,0,0
104,,5,2020-02-28T18:00:00,2,Veneto,0,116,45.43490485,12.33845213,,,40,24,ITA,7414,9,151,33,149,40
105,,13,2020-02-29T17:00:00,0,Abruzzo,0,0,42.35122196,13.39843823,,,1,2,ITA,43,0,2,2,2,1
106,,17,2020-02-29T17:00:00,0,Basilicata,0,0,40.63947052,15.80514834,,,0,0,ITA,32,0,0,0,0,0
107,,4,2020-02-29T17:00:00,0,P.A. Bolzano,0,0,46.49933453,11.35662422,,,0,1,ITA,16,0,1,1,1,0
108,,18,2020-02-29T17:00:00,0,Calabria,0,1,38.90597598,16.59440194,,,0,0,ITA,27,0,1,0,1,0
109,,15,2020-02-29T17:00:00,0,Campania,0,10,40.83956555,14.25084984,,,9,3,ITA,373,0,13,3,13,9
110,,8,2020-02-29T17:00:00,4,Emilia-Romagna,0,116,44.49436681,11.3417208,,,72,86,ITA,1550,11,217,97,213,70
111,,6,2020-02-29T17:00:00,0,Friuli Venezia Giulia,0,0,45.6494354,13.76813649,,,0,0,ITA,189,0,0,0,0,0
112,,12,2020-02-29T17:00:00,0,Lazio,3,0,41.89277044,12.48366722,,,3,3,ITA,679,0,6,3,3,3
113,,7,2020-02-29T17:00:00,0,Liguria,4,33,44.41149315,8.9326992,,,23,4,ITA,121,1,42,5,38,19
114,,3,2020-02-29T17:00:00,23,Lombardia,40,216,45.46679409,9.190347404,,,84,256,ITA,5723,80,615,336,552,78
115,,11,2020-02-29T17:00:00,0,Marche,0,3,43.61675973,13.5188753,,,5,6,ITA,68,2,11,8,11,5
116,,14,2020-02-29T17:00:00,0,Molise,0,0,41.55774754,14.65916051,,,0,0,ITA,0,0,0,0,0,0
117,,1,2020-02-29T17:00:00,0,Piemonte,0,4,45.0732745,7.680687483,,,0,7,ITA,308,0,11,7,11,0
118,,16,2020-02-29T17:00:00,0,Puglia,0,2,41.12559576,16.86736689,,,0,1,ITA,252,0,3,1,3,0
119,,20,2020-02-29T17:00:00,0,Sardegna,0,0,39.21531192,9.110616306,,,0,0,ITA,1,0,0,0,0,0
120,,19,2020-02-29T17:00:00,0,Sicilia,2,1,38.11569725,13.3623567,,,0,1,ITA,6,0,4,1,2,0
121,,9,2020-02-29T17:00:00,0,Toscana,1,3,43.76923077,11.25588885,,,3,7,ITA,531,0,11,7,10,3
122,,4,2020-02-29T17:00:00,0,P.A. Trento,0,0,46.06893511,11.12123097,,,0,0,ITA,43,0,0,0,0,0
123,,10,2020-02-29T17:00:00,0,Umbria,0,0,43.10675841,12.38824698,,,0,0,ITA,31,0,0,0,0,0
124,,2,2020-02-29T17:00:00,0,Valle d'Aosta,0,0,45.73750286,7.320149366,,,0,0,ITA,9,0,0,0,0,0
125,,5,2020-02-29T17:00:00,2,Veneto,0,154,45.43490485,12.33845213,,,40,24,ITA,8659,11,191,35,189,40
126,,13,2020-03-01T17:00:00,0,Abruzzo,0,2,42.35122196,13.39843823,,,3,3,ITA,52,0,5,3,5,3
127,,17,2020-03-01T17:00:00,0,Basilicata,0,0,40.63947052,15.80514834,,,0,0,ITA,39,0,0,0,0,0
128,,4,2020-03-01T17:00:00,0,P.A. Bolzano,0,0,46.49933453,11.35662422,,,0,1,ITA,20,0,1,1,1,0
129,,18,2020-03-01T17:00:00,0,Calabria,0,1,38.90597598,16.59440194,,,0,0,ITA,35,0,1,0,1,0
130,,15,2020-03-01T17:00:00,0,Campania,0,13,40.83956555,14.25084984,,,4,4,ITA,373,0,17,4,17,4
131,,8,2020-03-01T17:00:00,8,Emilia-Romagna,0,137,44.49436681,11.3417208,,,68,127,ITA,1795,13,285,140,277,64
132,,6,2020-03-01T17:00:00,0,Friuli Venezia Giulia,0,6,45.6494354,13.76813649,,,6,0,ITA,243,0,6,0,6,6
133,,12,2020-03-01T17:00:00,0,Lazio,3,0,41.89277044,12.48366722,,,0,3,ITA,724,0,6,3,3,0
134,,7,2020-03-01T17:00:00,0,Liguria,4,8,44.41149315,8.9326992,,,-17,12,ITA,121,1,25,13,21,-17
135,,3,2020-03-01T17:00:00,24,Lombardia,73,375,45.46679409,9.190347404,,,369,406,ITA,6879,106,984,512,887,335
136,,11,2020-03-01T17:00:00,0,Marche,0,8,43.61675973,13.5188753,,,14,12,ITA,101,5,25,17,25,14
137,,14,2020-03-01T17:00:00,0,Molise,0,0,41.55774754,14.65916051,,,0,0,ITA,6,0,0,0,0,0
138,,1,2020-03-01T17:00:00,0,Piemonte,0,36,45.0732745,7.680687483,,,38,11,ITA,362,2,49,13,49,38
139,,16,2020-03-01T17:00:00,0,Puglia,0,2,41.12559576,16.86736689,,,0,1,ITA,262,0,3,1,3,0
140,,20,2020-03-01T17:00:00,0,Sardegna,0,0,39.21531192,9.110616306,,,0,0,ITA,29,0,0,0,0,0
141,,19,2020-03-01T17:00:00,0,Sicilia,2,6,38.11569725,13.3623567,,,5,1,ITA,291,0,9,1,7,5
142,,9,2020-03-01T17:00:00,0,Toscana,1,5,43.76923077,11.25588885,,,2,7,ITA,572,0,13,7,12,2
143,,4,2020-03-01T17:00:00,0,P.A. Trento,0,0,46.06893511,11.12123097,,,0,0,ITA,122,0,0,0,0,0
144,,10,2020-03-01T17:00:00,0,Umbria,0,2,43.10675841,12.38824698,,,2,0,ITA,35,0,2,0,2,2
145,,2,2020-03-01T17:00:00,0,Valle d'Aosta,0,0,45.73750286,7.320149366,,,0,0,ITA,10,0,0,0,0,0
146,,5,2020-03-01T17:00:00,2,Veneto,0,197,45.43490485,12.33845213,,,72,51,ITA,9056,13,263,64,261,72
147,,13,2020-03-02T18:00:00,0,Abruzzo,0,2,42.35122196,13.39843823,,,0,3,ITA,52,0,5,3,5,0
148,,17,2020-03-02T18:00:00,0,Basilicata,0,0,40.63947052,15.80514834,,,0,0,ITA,39,0,0,0,0,0
149,,4,2020-03-02T18:00:00,0,P.A. Bolzano,0,0,46.49933453,11.35662422,,,0,1,ITA,20,0,1,1,1,0
150,,18,2020-03-02T18:00:00,0,Calabria,0,1,38.90597598,16.59440194,,,0,0,ITA,39,0,1,0,1,0
151,,15,2020-03-02T18:00:00,0,Campania,0,13,40.83956555,14.25084984,,,0,4,ITA,373,0,17,4,17,0
152,,8,2020-03-02T18:00:00,11,Emilia-Romagna,0,160,44.49436681,11.3417208,,,50,148,ITA,1973,16,335,164,324,47
153,,6,2020-03-02T18:00:00,0,Friuli Venezia Giulia,0,9,45.6494354,13.76813649,,,3,0,ITA,269,0,9,0,9,3
154,,12,2020-03-02T18:00:00,0,Lazio,3,1,41.89277044,12.48366722,,,1,3,ITA,773,0,7,3,4,1
155,,7,2020-03-02T18:00:00,0,Liguria,4,5,44.41149315,8.9326992,,,-3,12,ITA,121,1,22,13,18,-3
156,,3,2020-03-02T18:00:00,38,Lombardia,139,472,45.46679409,9.190347404,,,270,478,ITA,7925,127,1254,605,1077,190
157,,11,2020-03-02T18:00:00,1,Marche,0,11,43.61675973,13.5188753,,,10,17,ITA,137,6,35,23,34,9
158,,14,2020-03-02T18:00:00,0,Molise,0,0,41.55774754,14.65916051,,,0,0,ITA,13,0,0,0,0,0
159,,1,2020-03-02T18:00:00,0,Piemonte,0,37,45.0732745,7.680687483,,,2,12,ITA,434,2,51,14,51,2
160,,16,2020-03-02T18:00:00,0,Puglia,0,2,41.12559576,16.86736689,,,1,2,ITA,278,0,4,2,4,1
161,,20,2020-03-02T18:00:00,0,Sardegna,0,0,39.21531192,9.110616306,,,0,0,ITA,29,0,0,0,0,0
162,,19,2020-03-02T18:00:00,0,Sicilia,2,3,38.11569725,13.3623567,,,-2,2,ITA,307,0,7,2,5,-2
163,,9,2020-03-02T18:00:00,0,Toscana,1,5,43.76923077,11.25588885,,,0,7,ITA,613,0,13,7,12,0
164,,4,2020-03-02T18:00:00,0,P.A. Trento,0,0,46.06893511,11.12123097,,,0,0,ITA,122,0,0,0,0,0
165,,10,2020-03-02T18:00:00,0,Umbria,0,2,43.10675841,12.38824698,,,0,0,ITA,35,0,2,0,2,0
166,,2,2020-03-02T18:00:00,0,Valle d'Aosta,0,0,45.73750286,7.320149366,,,0,0,ITA,11,0,0,0,0,0
167,,5,2020-03-02T18:00:00,2,Veneto,0,204,45.43490485,12.33845213,,,10,53,ITA,9782,14,273,67,271,10
168,,13,2020-03-03T18:00:00,0,Abruzzo,0,1,42.35122196,13.39843823,,,1,5,ITA,52,0,6,5,6,1
169,,17,2020-03-03T18:00:00,0,Basilicata,0,1,40.63947052,15.80514834,,,1,0,ITA,42,0,1,0,1,1
170,,4,2020-03-03T18:00:00,0,P.A. Bolzano,0,0,46.49933453,11.35662422,,,0,1,ITA,20,0,1,1,1,0
171,,18,2020-03-03T18:00:00,0,Calabria,0,1,38.90597598,16.59440194,,,0,0,ITA,39,0,1,0,1,0
172,,15,2020-03-03T18:00:00,0,Campania,0,19,40.83956555,14.25084984,,,13,11,ITA,405,0,30,11,30,13
173,,8,2020-03-03T18:00:00,18,Emilia-Romagna,4,187,44.49436681,11.3417208,,,85,187,ITA,2012,24,420,211,398,74
174,,6,2020-03-03T18:00:00,0,Friuli Venezia Giulia,0,12,45.6494354,13.76813649,,,4,1,ITA,354,0,13,1,13,4
175,,12,2020-03-03T18:00:00,0,Lazio,3,1,41.89277044,12.48366722,,,7,10,ITA,877,0,14,10,11,7
176,,7,2020-03-03T18:00:00,1,Liguria,4,5,44.41149315,8.9326992,,,2,12,ITA,121,2,24,14,19,1
177,,3,2020-03-03T18:00:00,55,Lombardia,139,461,45.46679409,9.190347404,,,266,698,ITA,9577,167,1520,865,1326,249
178,,11,2020-03-03T18:00:00,2,Marche,0,19,43.61675973,13.5188753,,,26,27,ITA,200,13,61,40,59,25
179,,14,2020-03-03T18:00:00,0,Molise,0,0,41.55774754,14.65916051,,,3,3,ITA,13,0,3,3,3,3
180,,1,2020-03-03T18:00:00,0,Piemonte,0,40,45.0732745,7.680687483,,,5,13,ITA,458,3,56,16,56,5
181,,16,2020-03-03T18:00:00,0,Puglia,0,4,41.12559576,16.86736689,,,2,2,ITA,298,0,6,2,6,2
182,,20,2020-03-03T18:00:00,0,Sardegna,0,0,39.21531192,9.110616306,,,1,1,ITA,29,0,1,1,1,1
183,,19,2020-03-03T18:00:00,0,Sicilia,2,3,38.11569725,13.3623567,,,0,2,ITA,307,0,7,2,5,0
184,,9,2020-03-03T18:00:00,0,Toscana,1,8,43.76923077,11.25588885,,,6,10,ITA,697,0,19,10,18,6
185,,4,2020-03-03T18:00:00,0,P.A. Trento,0,3,46.06893511,11.12123097,,,4,1,ITA,122,0,4,1,4,4
186,,10,2020-03-03T18:00:00,0,Umbria,0,6,43.10675841,12.38824698,,,6,1,ITA,45,1,8,2,8,6
187,,2,2020-03-03T18:00:00,0,Valle d'Aosta,0,0,45.73750286,7.320149366,,,0,0,ITA,12,0,0,0,0,0
188,,5,2020-03-03T18:00:00,3,Veneto,7,229,45.43490485,12.33845213,,,34,49,ITA,10176,19,307,68,297,26
189,,13,2020-03-04T17:00:00,0,Abruzzo,0,0,42.35122196,13.39843823,,,1,7,ITA,85,0,7,7,7,1
190,,17,2020-03-04T17:00:00,0,Basilicata,0,1,40.63947052,15.80514834,,,0,0,ITA,48,0,1,0,1,0
191,,4,2020-03-04T17:00:00,0,P.A. Bolzano,0,0,46.49933453,11.35662422,,,0,1,ITA,20,0,1,1,1,0
192,,18,2020-03-04T17:00:00,0,Calabria,0,1,38.90597598,16.59440194,,,0,0,ITA,46,0,1,0,1,0
193,,15,2020-03-04T17:00:00,0,Campania,0,20,40.83956555,14.25084984,,,1,11,ITA,429,0,31,11,31,1
194,,8,2020-03-04T17:00:00,22,Emilia-Romagna,6,234,44.49436681,11.3417208,,,124,256,ITA,2500,26,544,282,516,118
195,,6,2020-03-04T17:00:00,0,Friuli Venezia Giulia,0,15,45.6494354,13.76813649,,,5,3,ITA,376,0,18,3,18,5
196,,12,2020-03-04T17:00:00,0,Lazio,3,9,41.89277044,12.48366722,,,16,15,ITA,995,3,30,18,27,16
197,,7,2020-03-04T17:00:00,1,Liguria,4,8,44.41149315,8.9326992,,,2,10,ITA,133,3,26,13,21,2
198,,3,2020-03-04T17:00:00,73,Lombardia,250,411,45.46679409,9.190347404,,,300,877,ITA,12138,209,1820,1086,1497,171
199,,11,2020-03-04T17:00:00,4,Marche,0,31,43.61675973,13.5188753,,,23,34,ITA,288,15,84,49,80,21
200,,14,2020-03-04T17:00:00,0,Molise,0,0,41.55774754,14.65916051,,,0,3,ITA,19,0,3,3,3,0
201,,1,2020-03-04T17:00:00,0,Piemonte,0,43,45.0732745,7.680687483,,,26,26,ITA,543,13,82,39,82,26
202,,16,2020-03-04T17:00:00,1,Puglia,1,3,41.12559576,16.86736689,,,3,4,ITA,322,0,9,4,7,1
203,,20,2020-03-04T17:00:00,0,Sardegna,0,1,39.21531192,9.110616306,,,1,1,ITA,42,0,2,1,2,1
204,,19,2020-03-04T17:00:00,0,Sicilia,2,11,38.11569725,13.3623567,,,11,5,ITA,367,0,18,5,16,11
205,,9,2020-03-04T17:00:00,0,Toscana,1,20,43.76923077,11.25588885,,,19,15,ITA,776,2,38,17,37,19
206,,4,2020-03-04T17:00:00,0,P.A. Trento,0,4,46.06893511,11.12123097,,,1,1,ITA,122,0,5,1,5,1
207,,10,2020-03-04T17:00:00,0,Umbria,0,7,43.10675841,12.38824698,,,1,1,ITA,58,1,9,2,9,1
208,,2,2020-03-04T17:00:00,0,Valle d'Aosta,0,0,45.73750286,7.320149366,,,0,0,ITA,15,0,0,0,0,0
209,,5,2020-03-04T17:00:00,6,Veneto,9,246,45.43490485,12.33845213,,,53,76,ITA,10515,23,360,99,345,48
210,,13,2020-03-05T17:00:00,0,Abruzzo,0,0,42.35122196,13.39843823,,,1,8,ITA,96,0,8,8,8,1
211,,17,2020-03-05T17:00:00,0,Basilicata,0,1,40.63947052,15.80514834,,,0,0,ITA,54,0,1,0,1,0
212,,4,2020-03-05T17:00:00,0,P.A. Bolzano,0,0,46.49933453,11.35662422,,,0,1,ITA,20,0,1,1,1,0
213,,18,2020-03-05T17:00:00,0,Calabria,0,1,38.90597598,16.59440194,,,1,1,ITA,53,0,2,1,2,1
